Date,Open,High,Low,Close,Adj Close,Volume,Year,Month
2020-02-27,37.52000045776367,38.02333450317383,36.78333282470703,36.79999923706055,34.14155197143555,28476900,2020,2
2020-02-28,35.89666748046875,36.17333221435547,34.790000915527344,35.893333435058594,33.30038070678711,52369200,2020,2
2020-03-02,35.866668701171875,38.79999923706055,35.76333236694336,38.62666702270508,35.83626174926758,51222600,2020,3
2020-03-03,38.69333267211914,39.176666259765625,37.4466667175293,37.63666534423828,34.917781829833984,33340800,2020,3
2020-03-04,38.08000183105469,38.9466667175293,37.823333740234375,38.92333221435547,36.11149978637695,24625200,2020,3
2020-03-05,38.133331298828125,39.08333206176758,37.970001220703125,38.63999938964844,35.848636627197266,25638300,2020,3
2020-03-06,37.956668853759766,39.3033332824707,37.66999816894531,39.07666778564453,36.25375747680664,29411100,2020,3
2020-03-09,37.93999862670898,40.209999084472656,37.57666778564453,39.0533332824707,36.23210144042969,59243400,2020,3
2020-03-10,39.36666870117188,40.22666549682617,38.30666732788086,39.93000030517578,37.04544448852539,37797300,2020,3
2020-03-11,39.16999816894531,39.676666259765625,37.59999847412109,38.143333435058594,35.387847900390625,31620000,2020,3
2020-03-12,35.34000015258789,37.163333892822266,34.32666778564453,34.68333435058594,32.17778778076172,56323200,2020,3
2020-03-13,36.08000183105469,38.1966667175293,34.62666702270508,38.03333282470703,35.2857780456543,42962100,2020,3
2020-03-16,35.06666564941406,37.11000061035156,34.0,35.586666107177734,33.015872955322266,36753900,2020,3
2020-03-17,37.59000015258789,39.75666809082031,36.81999969482422,39.75333404541016,36.88154220581055,52806000,2020,3
2020-03-18,38.33333206176758,42.69333267211914,38.16666793823242,40.86000061035156,37.90826034545898,77355900,2020,3
2020-03-19,41.48666763305664,42.33333206176758,39.209999084472656,39.81666564941406,37.1037483215332,57100500,2020,3
2020-03-20,39.83333206176758,40.93000030517578,37.29666519165039,37.9900016784668,35.40153884887695,55423500,2020,3
2020-03-23,38.05666732788086,39.18000030517578,37.4033317565918,38.09333419799805,35.497840881347656,39366000,2020,3
2020-03-24,38.62333297729492,39.12333297729492,37.10333251953125,38.34333419799805,35.73080062866211,42705000,2020,3
2020-03-25,37.65666580200195,38.0,36.01666641235352,36.46666717529297,33.98199844360352,53287500,2020,3
2020-03-26,36.46666717529297,36.956668853759766,35.616668701171875,36.606666564941406,34.11246109008789,58250700,2020,3
2020-03-27,36.70333480834961,37.426666259765625,36.20000076293945,36.526668548583984,34.03791046142578,36160500,2020,3
2020-03-30,37.28666687011719,38.59999847412109,36.97999954223633,38.39666748046875,35.78050231933594,29212500,2020,3
2020-03-31,38.10333251953125,38.72999954223633,37.54666519165039,37.87333297729492,35.292823791503906,26258400,2020,3
2020-04-01,37.383331298828125,38.5099983215332,37.26666641235352,38.04666519165039,35.45435333251953,28269600,2020,4
2020-04-02,37.72666549682617,39.70333480834961,37.4466667175293,39.54999923706055,36.85525131225586,29515500,2020,4
2020-04-03,39.06999969482422,39.970001220703125,39.0099983215332,39.82666778564453,37.11307144165039,28625100,2020,4
2020-04-06,39.686668395996094,42.130001068115234,39.64666748046875,42.02333450317383,39.160064697265625,47768700,2020,4
2020-04-07,41.32666778564453,42.163333892822266,40.54666519165039,40.663333892822266,37.89272689819336,41369700,2020,4
2020-04-08,41.22999954223633,41.27000045776367,40.1966667175293,40.61333465576172,37.84614562988281,27876600,2020,4
2020-04-09,39.40666580200195,40.956668853759766,39.220001220703125,40.59999847412109,37.83370590209961,32828700,2020,4
2020-04-13,40.42333221435547,41.88999938964844,40.38999938964844,41.76666641235352,38.92088317871094,24194100,2020,4
2020-04-14,42.36666870117188,43.26333236694336,42.01333236694336,43.0,40.07018280029297,34098900,2020,4
2020-04-15,43.0,43.29333114624024,42.37333297729492,42.91999816894531,39.99563217163086,22435200,2020,4
2020-04-16,43.0,44.30666732788086,42.75,44.11000061035156,41.10455703735352,31882200,2020,4
2020-04-17,43.82666778564453,44.323333740234375,43.24333190917969,44.040000915527344,41.0393180847168,30915300,2020,4
2020-04-20,44.130001068115234,44.459999084472656,43.25333404541016,43.28333282470703,40.33422088623047,24401700,2020,4
2020-04-21,43.356666564941406,43.676666259765625,42.720001220703125,43.06999969482422,40.13541793823242,27900600,2020,4
2020-04-22,43.33333206176758,44.12666702270508,42.96666717529297,43.86333465576172,40.87469100952149,19448100,2020,4
2020-04-23,43.28333282470703,43.6966667175293,42.57666778564453,42.84333419799805,39.9241943359375,28839900,2020,4
2020-04-24,43.11666870117188,43.29666519165039,42.85333251953125,43.14666748046875,40.20685958862305,17343600,2020,4
2020-04-27,43.33333206176758,43.436668395996094,42.723331451416016,42.76666641235352,39.85274505615234,17923800,2020,4
2020-04-28,42.7599983215332,43.413333892822266,42.56666564941406,42.66666793823242,39.759559631347656,20732100,2020,4
2020-04-29,41.856666564941406,41.91999816894531,40.84999847412109,41.20000076293945,38.392826080322266,44612100,2020,4
2020-04-30,41.026668548583984,41.14666748046875,40.3466682434082,40.51666641235352,37.75605010986328,40497900,2020,4
2020-05-01,40.49333190917969,41.22999954223633,40.2599983215332,40.973331451416016,38.181602478027344,31143900,2020,5
2020-05-04,41.27999877929688,41.46666717529297,40.56999969482422,41.23333358764648,38.42388916015625,17807700,2020,5
2020-05-05,41.26666641235352,41.75333404541016,41.08666610717773,41.57666778564453,38.74383163452149,19337400,2020,5
2020-05-06,41.73666763305664,41.83000183105469,40.95000076293945,41.09999847412109,38.29964447021485,17309100,2020,5
2020-05-07,41.1533317565918,41.32666778564453,40.5,40.630001068115234,38.02821350097656,27345600,2020,5
2020-05-08,40.91666793823242,41.00333404541016,40.540000915527344,40.97999954223633,38.35579681396485,20830800,2020,5
2020-05-11,41.01333236694336,41.436668395996094,41.00333404541016,41.223331451416016,38.58354949951172,25341900,2020,5
2020-05-12,41.49333190917969,41.88666534423828,41.2599983215332,41.2599983215332,38.61787033081055,19100100,2020,5
2020-05-13,41.16666793823242,42.08000183105469,41.02999877929688,41.23666763305664,38.59603500366211,29175300,2020,5
2020-05-14,41.61666870117188,41.709999084472656,40.43333435058594,41.13999938964844,38.50555038452149,22233000,2020,5
2020-05-15,41.15666580200195,41.97999954223633,41.02999877929688,41.97999954223633,39.2917594909668,31770000,2020,5
2020-05-18,42.5,42.85333251953125,42.03333282470703,42.5533332824707,39.82838439941406,38633700,2020,5
2020-05-19,43.91666793823242,43.99666595458984,41.60333251953125,41.650001525878906,38.9828987121582,74746200,2020,5
2020-05-20,42.163333892822266,42.1966667175293,41.54333114624024,41.81666564941406,39.138893127441406,32246400,2020,5
2020-05-21,41.630001068115234,42.04666519165039,41.41666793823242,41.663333892822266,38.99537658691406,22448100,2020,5
2020-05-22,41.70000076293945,41.78333282470703,41.25666809082031,41.44333267211914,38.78946304321289,22359600,2020,5
2020-05-26,41.4466667175293,41.83666610717773,41.209999084472656,41.28666687011719,38.642826080322266,23730600,2020,5
2020-05-27,41.323333740234375,41.49666595458984,40.34333419799805,40.82666778564453,38.21228790283203,31073700,2020,5
2020-05-28,41.2400016784668,41.650001525878906,41.0533332824707,41.22999954223633,38.589786529541016,24424800,2020,5
2020-05-29,41.413333892822266,41.56999969482422,40.643333435058594,41.35333251953125,38.70523071289063,29311200,2020,5
2020-06-01,41.14666748046875,41.470001220703125,40.78666687011719,41.31999969482422,38.67401885986328,20550300,2020,6
2020-06-02,41.1966667175293,41.383331298828125,40.936668395996094,41.31333160400391,38.66778564453125,19187700,2020,6
2020-06-03,41.29999923706055,41.33000183105469,40.88666534423828,41.15666580200195,38.52115249633789,20262900,2020,6
2020-06-04,40.93333435058594,41.29666519165039,40.606666564941406,40.70333480834961,38.09685134887695,24015000,2020,6
2020-06-05,40.856666564941406,40.893333435058594,39.970001220703125,40.52000045776367,37.92525100708008,39337200,2020,6
2020-06-08,39.86000061035156,40.413333892822266,39.81999969482422,40.413333892822266,37.825416564941406,28344300,2020,6
2020-06-09,40.53333282470703,40.66666793823242,40.186668395996094,40.45000076293945,37.85973739624024,20746200,2020,6
2020-06-10,40.52000045776367,40.83333206176758,40.37666702270508,40.38666534423828,37.80046081542969,28141500,2020,6
2020-06-11,40.33000183105469,40.86000061035156,39.82666778564453,40.02999877929688,37.46663665771485,34162800,2020,6
2020-06-12,40.16999816894531,40.25,39.02000045776367,39.24666595458984,36.73345565795898,32359200,2020,6
2020-06-15,39.46666717529297,39.560001373291016,39.00333404541016,39.36000061035156,36.83953857421875,32703300,2020,6
2020-06-16,39.93333435058594,40.07666778564453,39.51333236694336,39.883331298828125,37.32935333251953,25167600,2020,6
2020-06-17,39.95333480834961,40.04333114624024,39.46666717529297,39.676666259765625,37.13592529296875,20166900,2020,6
2020-06-18,39.51333236694336,39.686668395996094,39.220001220703125,39.33000183105469,36.81146240234375,20070000,2020,6
2020-06-19,39.630001068115234,40.09999847412109,39.25,39.95000076293945,37.39176177978516,40078800,2020,6
2020-06-22,40.323333740234375,40.6966667175293,40.133331298828125,40.560001373291016,37.962703704833984,27338400,2020,6
2020-06-23,40.91666793823242,40.95000076293945,40.31999969482422,40.356666564941406,37.77238464355469,19727700,2020,6
2020-06-24,40.24666595458984,40.37333297729492,39.86000061035156,40.09999847412109,37.53215408325195,20614800,2020,6
2020-06-25,39.91999816894531,40.0533332824707,39.459999084472656,39.9033317565918,37.34808349609375,20569800,2020,6
2020-06-26,39.86666870117188,40.27999877929688,39.34000015258789,39.43999862670898,36.91440963745117,26991600,2020,6
2020-06-29,39.5,39.893333435058594,39.40666580200195,39.686668395996094,37.145294189453125,16511400,2020,6
2020-06-30,39.7400016784668,40.04333114624024,39.51333236694336,39.926666259765625,37.36991500854492,20509200,2020,6
2020-07-01,39.81666564941406,39.973331451416016,39.5533332824707,39.89666748046875,37.34184646606445,19733700,2020,7
2020-07-02,40.02999877929688,40.29333114624024,39.619998931884766,39.73666763305664,37.192081451416016,17695800,2020,7
2020-07-06,39.93333435058594,39.956668853759766,39.40666580200195,39.630001068115234,37.09225082397461,21695100,2020,7
2020-07-07,39.48333358764648,42.51666641235352,39.40666580200195,42.31666564941406,39.60686874389648,93458100,2020,7
2020-07-08,42.66666793823242,42.709999084472656,41.46666717529297,41.47999954223633,38.82377243041992,52217100,2020,7
2020-07-09,41.869998931884766,42.72666549682617,41.650001525878906,42.58333206176758,39.8564567565918,42771600,2020,7
2020-07-10,42.913333892822266,43.790000915527344,42.41999816894531,43.560001373291016,40.77059173583984,44236800,2020,7
2020-07-13,43.776668548583984,44.54333114624024,42.96333312988281,43.17333221435547,40.40867614746094,42338400,2020,7
2020-07-14,43.09333419799805,44.16666793823242,43.0099983215332,44.00333404541016,41.1855354309082,26455800,2020,7
2020-07-15,44.09000015258789,44.709999084472656,43.59999847412109,44.0,41.18240737915039,31731300,2020,7
2020-07-16,44.01666641235352,44.24333190917969,43.74666595458984,44.06666564941406,41.24480438232422,17676600,2020,7
2020-07-17,44.456668853759766,44.456668853759766,43.823333740234375,43.913333892822266,41.10129165649414,18189600,2020,7
2020-07-20,43.98666763305664,44.24666595458984,43.71333312988281,43.823333740234375,41.01706314086914,18342600,2020,7
2020-07-21,43.85333251953125,44.663333892822266,43.81666564941406,44.11000061035156,41.28536987304688,21712500,2020,7
2020-07-22,44.18999862670898,44.34333419799805,43.72999954223633,44.220001220703125,41.38831329345703,16164600,2020,7
2020-07-23,44.33333206176758,44.383331298828125,43.77000045776367,43.880001068115234,41.070098876953125,16796400,2020,7
2020-07-24,43.650001525878906,44.133331298828125,43.50333404541016,43.74666595458984,40.94529724121094,13037400,2020,7
2020-07-27,43.619998931884766,43.99333190917969,43.619998931884766,43.73666763305664,40.93594741821289,14045700,2020,7
2020-07-28,43.83333206176758,44.12666702270508,43.63999938964844,43.91999816894531,41.10752487182617,14414100,2020,7
2020-07-29,43.85333251953125,43.95333480834961,43.28333282470703,43.56333160400391,40.773704528808594,14223300,2020,7
2020-07-30,43.13999938964844,43.473331451416016,42.90666580200195,43.37333297729492,40.59587860107422,13788300,2020,7
2020-07-31,43.21666717529297,43.36333465576172,42.540000915527344,43.133331298828125,40.37124252319336,21631500,2020,7
2020-08-03,43.3033332824707,43.37333297729492,42.75666809082031,43.09999847412109,40.34004592895508,14971500,2020,8
2020-08-04,43.21666717529297,43.9033317565918,42.97999954223633,43.880001068115234,41.070098876953125,18219600,2020,8
2020-08-05,43.48333358764648,43.58333206176758,42.94333267211914,43.27000045776367,40.499149322509766,25483500,2020,8
2020-08-06,43.04333114624024,43.40999984741211,43.0099983215332,43.11666870117188,40.35564804077149,14496300,2020,8
2020-08-07,43.19333267211914,43.48666763305664,43.03666687011719,43.323333740234375,40.549072265625,16558500,2020,8
2020-08-10,43.413333892822266,44.11333465576172,43.21666717529297,43.959999084472656,41.14496994018555,17683200,2020,8
2020-08-11,44.1966667175293,44.290000915527344,43.24333190917969,43.400001525878906,40.62083435058594,25360200,2020,8
2020-08-12,43.4900016784668,44.07666778564453,43.026668548583984,43.96333312988281,41.1480827331543,19094400,2020,8
2020-08-13,43.73666763305664,43.98666763305664,43.57666778564453,43.95000076293945,41.30472183227539,19867200,2020,8
2020-08-14,44.11333465576172,44.323333740234375,43.87666702270508,44.20000076293945,41.539676666259766,20106300,2020,8
2020-08-17,44.78333282470703,45.37666702270508,44.61666870117188,45.20000076293945,42.4794921875,39465000,2020,8
2020-08-18,45.38999938964844,45.87666702270508,44.38999938964844,44.9033317565918,42.20068359375,80232600,2020,8
2020-08-19,44.73666763305664,44.88666534423828,43.95000076293945,44.13666534423828,41.48015975952149,38155200,2020,8
2020-08-20,43.73666763305664,44.02333450317383,43.34999847412109,43.52333450317383,40.90373611450195,26810700,2020,8
2020-08-21,43.51666641235352,44.223331451416016,43.36666870117188,43.87666702270508,41.235801696777344,24864000,2020,8
2020-08-24,44.08333206176758,44.15999984741211,43.44333267211914,43.776668548583984,41.1418342590332,19813800,2020,8
2020-08-25,43.59999847412109,43.74666595458984,43.223331451416016,43.54333114624024,40.92253875732422,21722400,2020,8
2020-08-26,43.4033317565918,43.62666702270508,43.23333358764648,43.56666564941406,40.94446563720703,18814800,2020,8
2020-08-27,43.69333267211914,46.45000076293945,43.633331298828125,45.54333114624024,42.802154541015625,119018700,2020,8
2020-08-28,47.0,47.02333450317383,45.9466667175293,46.76666641235352,43.95185852050781,64050900,2020,8
2020-08-31,45.82666778564453,46.29666519165039,45.176666259765625,46.28333282470703,43.49762344360352,45236400,2020,8
2020-09-01,47.06666564941406,49.86333465576172,46.68333435058594,49.1966667175293,46.235599517822266,106798200,2020,9
2020-09-02,50.41666793823242,50.44333267211914,48.53666687011719,49.22666549682617,46.2638053894043,51666000,2020,9
2020-09-03,48.900001525878906,49.86666870117188,47.27000045776367,48.18000030517578,45.28012466430664,48015000,2020,9
2020-09-04,48.00666809082031,48.3466682434082,46.70000076293945,47.61000061035156,44.74443817138672,33982200,2020,9
2020-09-08,47.13666534423828,47.29999923706055,46.08666610717773,46.150001525878906,43.372314453125,33966900,2020,9
2020-09-09,46.6966667175293,47.53666687011719,46.48333358764648,46.630001068115234,43.82341766357422,33669000,2020,9
2020-09-10,46.686668395996094,46.8466682434082,45.52999877929688,45.60333251953125,42.85854721069336,33709200,2020,9
2020-09-11,45.68333435058594,46.14666748046875,45.18333435058594,45.56666564941406,42.82409286499024,28879800,2020,9
2020-09-14,45.380001068115234,47.03333282470703,45.29333114624024,45.77333450317383,43.0183219909668,45733800,2020,9
2020-09-15,46.07666778564453,46.36000061035156,45.560001373291016,45.78666687011719,43.030853271484375,30427800,2020,9
2020-09-16,46.13666534423828,46.22666549682617,45.34999847412109,45.41999816894531,42.68624496459961,27860400,2020,9
2020-09-17,45.143333435058594,45.856666564941406,45.00666809082031,45.56333160400391,42.82094955444336,37245000,2020,9
2020-09-18,45.47999954223633,45.84333419799805,44.91666793823242,45.0966682434082,42.38238143920898,54709200,2020,9
2020-09-21,45.5,45.74666595458984,45.0966682434082,45.68999862670898,42.94000244140625,47275500,2020,9
2020-09-22,45.68999862670898,46.33000183105469,45.52333450317383,46.10333251953125,43.32845306396485,33102000,2020,9
2020-09-23,46.33333206176758,46.413333892822266,45.27333450317383,45.33000183105469,42.60166931152344,23133300,2020,9
2020-09-24,45.24333190917969,45.93000030517578,45.02333450317383,45.56666564941406,42.82409286499024,29453100,2020,9
2020-09-25,45.50666809082031,45.8466682434082,45.31999969482422,45.75666809082031,43.00265502929688,22618800,2020,9
2020-09-28,45.720001220703125,46.01666641235352,45.573333740234375,45.75,42.996395111083984,21197100,2020,9
2020-09-29,45.75,46.04666519165039,45.46333312988281,45.71333312988281,42.96192932128906,27702900,2020,9
2020-09-30,45.79666519165039,47.24666595458984,45.73333358764648,46.63666534423828,43.829681396484375,34826400,2020,9
2020-10-01,46.93333435058594,48.12666702270508,46.75333404541016,47.69333267211914,44.82275390625,43290900,2020,10
2020-10-02,47.4466667175293,47.70000076293945,46.709999084472656,46.83333206176758,44.01451110839844,24585000,2020,10
2020-10-05,47.0966682434082,47.39666748046875,47.02333450317383,47.26666641235352,44.42176818847656,14259000,2020,10
2020-10-06,47.290000915527344,47.64666748046875,46.75,46.87666702270508,44.05524444580078,21475500,2020,10
2020-10-07,47.08666610717773,47.18333435058594,46.75,46.96333312988281,44.136695861816406,16949100,2020,10
2020-10-08,47.16999816894531,47.36333465576172,47.040000915527344,47.119998931884766,44.283935546875,14676900,2020,10
2020-10-09,47.220001220703125,47.77999877929688,47.186668395996094,47.59333419799805,44.72877883911133,14494800,2020,10
2020-10-12,47.67333221435547,48.46333312988281,47.67333221435547,48.08333206176758,45.18928527832031,18402300,2020,10
2020-10-13,48.22666549682617,48.86666870117188,48.119998931884766,48.74333190917969,45.80955505371094,23800200,2020,10
2020-10-14,48.79999923706055,48.84333419799805,47.91999816894531,47.97999954223633,45.0921630859375,19710900,2020,10
2020-10-15,47.6966667175293,48.31999969482422,47.61333465576172,48.176666259765625,45.27699661254883,13692600,2020,10
2020-10-16,48.46666717529297,48.71666717529297,48.15666580200195,48.23666763305664,45.33338165283203,16935000,2020,10
2020-10-19,48.36666870117188,48.456668853759766,47.58333206176758,47.650001525878906,44.78203201293945,14643300,2020,10
2020-10-20,48.03666687011719,48.5099983215332,47.87333297729492,47.96666717529297,45.07963180541992,14523000,2020,10
2020-10-21,47.9466667175293,48.57666778564453,47.9466667175293,48.133331298828125,45.23627471923828,13114200,2020,10
2020-10-22,48.06333160400391,48.186668395996094,47.56333160400391,47.84999847412109,44.96998977661133,13344000,2020,10
2020-10-23,47.9900016784668,48.04666519165039,47.61666870117188,47.95000076293945,45.06397247314453,10540500,2020,10
2020-10-26,47.61333465576172,47.706668853759766,46.97999954223633,47.38666534423828,44.534549713134766,16111800,2020,10
2020-10-27,47.34999847412109,47.900001525878906,47.323333740234375,47.62333297729492,44.75697326660156,11831100,2020,10
2020-10-28,46.98666763305664,47.37666702270508,46.62666702270508,46.68000030517578,43.87041473388672,16849200,2020,10
2020-10-29,46.66666793823242,47.03666687011719,46.23333358764648,46.63999938964844,43.83281326293945,15153900,2020,10
2020-10-30,46.393333435058594,46.6966667175293,45.790000915527344,46.25,43.46629333496094,18601800,2020,10
2020-11-02,46.86333465576172,46.936668395996094,46.34333419799805,46.79999923706055,43.983192443847656,16575600,2020,11
2020-11-03,47.21666717529297,48.0533332824707,47.18999862670898,47.59333419799805,44.72877883911133,15413100,2020,11
2020-11-04,47.18999862670898,48.130001068115234,47.11333465576172,47.31999969482422,44.47189712524414,17927400,2020,11
2020-11-05,48.0,48.07666778564453,47.64666748046875,47.823333740234375,44.94493865966797,14202600,2020,11
2020-11-06,48.119998931884766,48.7400016784668,47.84999847412109,48.59000015258789,45.66546249389648,16198500,2020,11
2020-11-09,49.33333206176758,49.400001525878906,47.82666778564453,47.8466682434082,44.96686172485352,28198500,2020,11
2020-11-10,47.91666793823242,48.81333160400391,47.84333419799805,48.52000045776367,45.59965896606445,18199200,2020,11
2020-11-11,48.973331451416016,49.6533317565918,48.79999923706055,49.32666778564453,46.3577766418457,18805800,2020,11
2020-11-12,49.49333190917969,49.56999969482422,49.03333282470703,49.40999984741211,46.43610000610352,12564300,2020,11
2020-11-13,49.64666748046875,50.31333160400391,49.17333221435547,50.18000030517578,47.159759521484375,19738200,2020,11
2020-11-16,50.176666259765625,51.133331298828125,49.7599983215332,50.81333160400391,47.75495910644531,34560300,2020,11
2020-11-17,50.16666793823242,51.08000183105469,49.72666549682617,49.790000915527344,46.79322814941406,42711600,2020,11
2020-11-18,49.95333480834961,50.55666732788086,49.68333435058594,49.6966667175293,46.70551681518555,24936900,2020,11
2020-11-19,49.81999969482422,50.81666564941406,49.77333450317383,50.706668853759766,47.65471649169922,18590700,2020,11
2020-11-20,50.38999938964844,50.91999816894531,49.936668395996094,50.08000183105469,47.06577682495117,21937200,2020,11
2020-11-23,50.12333297729492,50.46666717529297,49.790000915527344,50.310001373291016,47.28192901611328,18557100,2020,11
2020-11-24,50.58000183105469,50.65999984741211,50.09000015258789,50.45333480834961,47.41663360595703,17155200,2020,11
2020-11-25,50.41666793823242,50.79666519165039,50.4033317565918,50.61000061035156,47.56386566162109,13833300,2020,11
2020-11-27,50.71666717529297,50.90666580200195,50.36666870117188,50.53333282470703,47.491825103759766,10999500,2020,11
2020-11-30,50.53333282470703,50.98333358764648,50.03333282470703,50.93000030517578,47.8646125793457,32695500,2020,11
2020-12-01,51.20000076293945,51.220001220703125,50.5533332824707,50.880001068115234,47.817626953125,22935300,2020,12
2020-12-02,50.66666793823242,50.87333297729492,49.84333419799805,50.17333221435547,47.15348434448242,23547000,2020,12
2020-12-03,50.09333419799805,50.09333419799805,49.46333312988281,49.76666641235352,46.77130126953125,25725900,2020,12
2020-12-04,49.83666610717773,49.83666610717773,49.19333267211914,49.63666534423828,46.64912033081055,20889300,2020,12
2020-12-07,49.48666763305664,49.663333892822266,49.0533332824707,49.369998931884766,46.39850234985352,18479100,2020,12
2020-12-08,49.119998931884766,49.95000076293945,49.060001373291016,49.81666564941406,46.81828689575195,20716500,2020,12
2020-12-09,50.0,50.0,49.29666519165039,49.42333221435547,46.44862747192383,20139600,2020,12
2020-12-10,49.25,49.383331298828125,48.856666564941406,49.01333236694336,46.23168182373047,20652300,2020,12
2020-12-11,48.973331451416016,49.16999816894531,48.64666748046875,49.0,46.2191162109375,16860900,2020,12
2020-12-14,49.23333358764648,49.2400016784668,48.46666717529297,48.54999923706055,45.79464340209961,25088100,2020,12
2020-12-15,48.50666809082031,48.78666687011719,48.28666687011719,48.526668548583984,45.77264022827149,31871400,2020,12
2020-12-16,48.74666595458984,48.96333312988281,48.36000061035156,48.47666549682617,45.72547149658203,25650900,2020,12
2020-12-17,48.686668395996094,48.81333160400391,48.383331298828125,48.70000076293945,45.93613815307617,30679500,2020,12
2020-12-18,48.87333297729492,49.060001373291016,48.38666534423828,48.650001525878906,45.88896560668945,41384100,2020,12
2020-12-21,48.5,48.88999938964844,48.35333251953125,48.65666580200195,45.89525604248047,25553100,2020,12
2020-12-22,48.383331298828125,48.74333190917969,47.71333312988281,48.06666564941406,45.33874130249024,37599000,2020,12
2020-12-23,47.8466682434082,48.073333740234375,47.43333435058594,47.7400016784668,45.03061676025391,20430600,2020,12
2020-12-24,47.8466682434082,48.130001068115234,47.72666549682617,47.83333206176758,45.118648529052734,9054600,2020,12
2020-12-28,48.01333236694336,48.43333435058594,47.776668548583984,48.40666580200195,45.65945053100586,19344900,2020,12
2020-12-29,48.54666519165039,48.61666870117188,47.86333465576172,48.09999847412109,45.37018585205078,17938200,2020,12
